room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13627731,28150368,Entire home/apt,,24,1,,2,1,83,3,56.145151,10.201234,32:05.4
3917946,7854069,Entire home/apt,,24,0,,4,2,91,1,56.155472,10.184081,32:02.6
13195538,50754637,Entire home/apt,,24,10,4,4,1,75,2,56.146726,10.19589,31:35.5
1193275,6521566,Private room,,4,14,4.5,2,1,75,3,56.172987,10.207901,31:31.8
6663872,22612331,Entire home/apt,,24,9,5,5,1,150,2,56.156141,10.202463,31:21.4
9557169,13489273,Private room,,4,0,,2,1,38,1,56.175563,10.199043,31:11.6
12450346,47407883,Entire home/apt,,24,10,5,6,2,103,,56.159324,10.197594,31:04.0
14306455,46312673,Entire home/apt,,24,0,,4,2,53,2,56.153675,10.186152,31:00.7
3141724,15952122,Entire home/apt,,24,2,,4,2,75,1,56.144323,10.200414,30:53.8
4661619,24060477,Entire home/apt,,24,0,,3,2,78,1,56.162437,10.204786,30:44.4
5254767,15528910,Entire home/apt,,24,11,5,3,1,58,2,56.170683,10.214408,30:31.5
15105942,95672199,Private room,,24,0,,4,1,28,1,56.174476,10.220006,30:06.1
7240566,17389130,Entire home/apt,,1,3,4.5,7,4,91,2,56.114287,10.189548,29:50.5
9768192,50352065,Private room,,23,1,,1,1,14,1,56.220619,10.284465,29:28.0
9360212,48572793,Private room,,4,0,,2,1,30,1,56.175905,10.213056,29:25.3
7565664,8560977,Entire home/apt,,2,3,5,3,1,83,2,56.143459,10.184876,29:09.7
1957905,9845270,Entire home/apt,,24,31,5,4,2,113,3,56.162249,10.205636,29:06.6
13824144,3254654,Private room,,24,3,5,2,1,75,,56.16251,10.20593,29:00.2
9933545,41987971,Entire home/apt,,24,0,,4,1,106,5,56.150778,10.199184,28:48.9
8871114,24857179,Entire home/apt,,24,3,5,2,1,68,1,56.162787,10.199732,27:46.0
6761522,33809762,Entire home/apt,,24,7,4,2,1,44,3,56.164638,10.210045,27:36.8
6639129,34748421,Entire home/apt,,6,1,,4,2,75,1,56.149642,10.157665,27:07.3
13490586,77304282,Entire home/apt,,11,0,,2,1,61,1,56.187621,10.121774,26:58.4
5704362,29573656,Entire home/apt,,24,1,,3,2,83,20,56.161562,10.214091,26:51.2
13810174,45983553,Entire home/apt,,1,0,,2,1,57,7,56.138634,10.194638,26:47.3
9756508,15140640,Entire home/apt,,24,19,4.5,2,0,75,2,56.152456,10.206121,26:43.9
7222415,16607013,Private room,,24,2,,2,1,30,1,56.172881,10.214008,26:40.8
15278604,28599972,Private room,,24,0,,2,1,38,,56.163755,10.211322,26:37.0
11225712,58498718,Entire home/apt,,4,0,,2,1,31,1,56.177648,10.178532,26:15.4
12060311,52948277,Entire home/apt,,5,0,,7,3,211,7,56.192898,10.252824,26:07.0
10329278,37814318,Entire home/apt,,24,1,,8,4,136,3,56.159333,10.214073,25:58.6
8979202,6037895,Entire home/apt,,6,2,,5,2,53,1,56.150149,10.154336,25:49.2
1886155,9803079,Entire home/apt,,24,46,5,6,3,136,2,56.155638,10.203026,25:09.8
14945262,20805980,Entire home/apt,,24,0,,4,1,196,2,56.160629,10.208295,24:40.2
13261730,74655658,Entire home/apt,,2,0,,2,1,31,5,56.123394,10.167254,24:35.2
11457632,53522315,Entire home/apt,,24,5,5,3,2,113,2,56.162135,10.20588,24:32.1
4458244,23131781,Entire home/apt,,4,2,,8,3,68,4,56.192737,10.195567,24:25.7
12184359,65477730,Entire home/apt,,18,6,5,6,4,106,1,56.207478,10.043599,24:21.3
14079495,72287741,Private room,,4,1,,2,1,25,2,56.17394,10.212205,24:17.3
12461971,65001820,Entire home/apt,,24,6,4.5,3,1,49,2,56.152875,10.196895,24:12.8
13972601,41909605,Private room,,24,3,4.5,2,1,36,3,56.153041,10.197892,24:08.2
13509967,43610548,Entire home/apt,,4,0,,13,5,151,2,56.182153,10.208236,24:04.5
13704723,79976219,Entire home/apt,,4,5,5,3,1,41,2,56.174505,10.200911,24:00.3
8726575,39716118,Entire home/apt,,24,27,4.5,2,1,50,2,56.163925,10.211197,23:50.3
9396010,48734179,Entire home/apt,,24,10,4.5,3,1,61,1,56.16308,10.20068,23:45.9
13442277,76534742,Private room,,1,4,5,2,1,53,1,56.138041,10.197663,23:33.7
6534130,27748421,Entire home/apt,,4,1,,4,2,75,1,56.175834,10.203044,23:24.5
14864303,93109695,Entire home/apt,,24,2,,2,1,48,1,56.171684,10.219402,23:21.7
7112037,5432559,Entire home/apt,,24,10,5,4,2,45,1,56.164251,10.202556,23:03.2
12178288,61834172,Entire home/apt,,24,7,4.5,4,1,50,2,56.163347,10.198357,22:53.1
5090447,26298271,Entire home/apt,,24,1,,3,1,57,2,56.158768,10.209121,22:48.5
11819725,29615476,Entire home/apt,,24,6,4.5,2,1,59,1,56.165497,10.198009,22:31.5
13722085,37934849,Entire home/apt,,24,33,4.5,2,1,55,1,56.152741,10.20712,22:27.9
11711764,8367388,Entire home/apt,,24,2,,6,3,75,1,56.154372,10.195691,21:41.0
3780367,2535020,Entire home/apt,,24,10,5,4,1,135,2,56.158413,10.213196,21:33.5
12672363,44600973,Entire home/apt,,24,2,,6,0,68,1,56.1643,10.201751,21:27.2
2536906,8107930,Entire home/apt,,4,1,,4,1,106,2,56.1749,10.214894,21:14.7
15244186,77895743,Entire home/apt,,24,0,,3,2,112,1,56.162827,10.214524,20:56.7
14550306,32841957,Entire home/apt,,2,4,4.5,2,1,68,3,56.136201,10.179193,20:44.6
1103372,2060978,Private room,,2,9,4.5,2,1,38,2,56.13486,10.175057,20:16.8
6898421,35560381,Entire home/apt,,1,1,,5,4,113,2,56.117739,10.215665,20:13.4
15592723,63907228,Private room,,24,0,,2,1,53,1,56.141719,10.193388,20:09.6
7262067,9821592,Entire home/apt,,6,5,4.5,6,3,75,2,56.153878,10.167953,20:03.6
13304332,75155118,Entire home/apt,,2,1,,3,1,41,5,56.141599,10.188876,19:58.8
1229948,6709280,Entire home/apt,,24,0,,2,1,123,4,56.16591,10.218165,19:53.3
13372149,70939391,Entire home/apt,,24,6,5,3,1,61,2,56.145887,10.203534,19:50.1
6613221,34569553,Private room,,24,20,5,3,1,34,1,56.144624,10.191223,19:46.5
2920653,14915702,Private room,,24,88,5,2,1,53,2,56.163717,10.202791,19:38.6
5856267,30406585,Private room,,10,2,,2,1,227,1,56.160937,10.113872,19:34.3
5321724,26396472,Private room,,4,15,5,2,1,28,1,56.17436,10.213341,19:30.9
3285781,16606174,Entire home/apt,,24,0,,2,2,121,2,56.145512,10.200969,19:28.2
15637546,82133141,Private room,,5,0,,2,1,25,7,56.189185,10.236529,19:23.8
13391493,29018686,Entire home/apt,,6,3,4.5,4,1,53,1,56.156315,10.181431,19:10.5
10869257,56309555,Entire home/apt,,4,0,,5,4,75,7,56.201009,10.188311,19:03.5
13690448,75952938,Entire home/apt,,24,0,,4,1,62,1,56.156233,10.206185,18:57.1
14196910,84730234,Entire home/apt,,24,0,,4,2,125,2,56.153359,10.206505,18:52.8
5610994,699353,Entire home/apt,,24,0,,8,3,242,1,56.15906,10.210067,18:48.3
13575061,51431543,Private room,,24,1,,1,1,24,1,56.145032,10.192505,18:44.1
13665577,79454817,Entire home/apt,,4,0,,3,1,61,3,56.174753,10.205828,18:41.0
12993532,14422892,Entire home/apt,,1,1,,6,4,113,2,56.107271,10.210592,18:37.9
12878135,70456128,Entire home/apt,,2,4,5,2,1,38,2,56.132727,10.166505,18:31.2
13756297,25940578,Private room,,3,3,4,2,1,32,2,56.176618,10.150002,18:20.3
9265393,48129850,Entire home/apt,,24,2,,3,2,61,10,56.146216,10.192045,18:11.7
13965037,80269613,Entire home/apt,,4,4,4.5,2,1,49,3,56.175772,10.199089,17:54.2
10111225,4826381,Private room,,2,0,,5,1,53,1,56.139453,10.176069,17:44.9
10225889,52548000,Private room,,24,0,,2,1,75,1,56.152648,10.206633,17:29.4
6849870,35892464,Entire home/apt,,24,3,4.5,2,1,75,1,56.154581,10.210737,17:20.7
3543658,3102759,Entire home/apt,,24,21,4.5,4,1,148,1,56.159621,10.206948,17:16.8
6034802,31322645,Private room,,24,0,,2,1,559,1,56.156604,10.204768,17:09.3
6686066,34853193,Entire home/apt,,1,0,,2,1,46,2,56.138219,10.191208,17:06.8
6702363,35083326,Private room,,24,13,4.5,2,1,50,1,56.158864,10.212611,17:01.8
4217343,21887821,Private room,,3,0,,2,1,105,1,56.1668,10.181981,16:55.9
11822242,39530055,Entire home/apt,,24,39,5,4,1,91,2,56.147461,10.205391,16:50.4
4013846,20811010,Entire home/apt,,4,25,4.5,5,3,91,2,56.176184,10.202899,29:31.6
3870987,19995159,Entire home/apt,,4,17,4.5,5,3,136,1,56.174048,10.196253,29:14.2
14679065,91253268,Entire home/apt,,5,2,,2,1,68,1,56.19289,10.245275,29:10.6
12913913,12992385,Private room,,24,12,4.5,2,1,39,1,56.164423,10.213442,28:40.5
13368397,73073461,Entire home/apt,,24,3,3.5,4,1,61,2,56.169829,10.219463,28:35.3
12868279,70025923,Entire home/apt,,4,0,,6,3,91,1,56.1801,10.197831,28:10.1
5455178,9449181,Entire home/apt,,2,9,4.5,6,3,9667,3,56.141727,10.180293,28:04.4
9488891,49180285,Private room,,2,0,,2,1,33,2,56.140904,10.183091,27:58.8
11110011,31085856,Entire home/apt,,24,2,,4,1,75,2,56.159193,10.211892,27:51.8
10891158,30053681,Entire home/apt,,24,0,,4,2,106,1,56.144444,10.20271,27:08.6
14521750,89739240,Entire home/apt,,2,1,,4,1,53,1,56.146638,10.184844,27:04.6
4634027,16538341,Private room,,24,0,,2,1,18,1,56.163907,10.199457,26:58.9
14257978,42360482,Private room,,24,2,,2,1,38,1,56.15846,10.214725,26:33.9
13526141,39725715,Private room,,24,9,4.5,2,1,72,1,56.154352,10.211918,26:17.0
1182296,6467739,Entire home/apt,,24,26,5,6,3,148,2,56.16583,10.193496,26:05.0
6917279,36255320,Entire home/apt,,3,3,4.5,4,2,38,10,56.166395,10.1856,25:37.0
4872442,25065017,Entire home/apt,,24,3,4.5,2,0,49,1,56.158405,10.20757,24:48.3
13137225,73198201,Private room,,6,13,4.5,3,1,45,2,56.15143,10.15782,24:39.8
13860443,30585739,Entire home/apt,,24,5,4,4,1,53,2,56.164494,10.200908,24:32.5
4226056,21761498,Private room,,4,77,4.5,1,1,33,1,56.179987,10.189699,24:23.8
1205477,3580555,Entire home/apt,,5,4,4.5,4,2,88,3,56.187484,10.232343,24:05.8
13753467,36789315,Entire home/apt,,24,1,,5,2,84,4,56.166383,10.196918,23:54.0
7601780,21875498,Private room,,6,0,,2,1,38,2,56.15392,10.156235,23:51.5
1503388,8032574,Private room,,10,80,5,2,1,41,1,56.157389,10.124366,23:48.5
3222035,16315813,Private room,,24,0,,2,1,74,1,56.164976,10.201618,23:28.5
3424097,17259442,Entire home/apt,,13,4,5,8,4,136,1,56.234735,10.195255,23:23.5
14894886,5063894,Private room,,24,3,5,4,1,75,1,56.145146,10.202259,16:38.7
12271099,66097581,Entire home/apt,,24,7,5,3,1,64,4,56.147031,10.208621,16:35.5
14591342,90488369,Entire home/apt,,24,8,4.5,2,1,75,2,56.153265,10.192711,16:18.9
9449240,35779591,Entire home/apt,,24,2,,5,3,53,1,56.143969,10.20469,16:14.6
13845013,27232644,Entire home/apt,,4,3,4.5,3,1,53,1,56.19243,10.193621,16:11.1
14962345,94207445,Private room,,4,0,,2,1,31,1,56.185847,10.195221,16:07.3
15266544,56638124,Entire home/apt,,24,3,4,6,4,78,1,56.157837,10.199103,16:05.0
11631760,61636225,Private room,,4,12,5,4,1,37,1,56.199337,10.179,16:01.6
11978055,56685489,Entire home/apt,,4,11,4.5,3,2,75,2,56.174017,10.205268,15:56.8
10109949,51829393,Private room,,24,9,4.5,1,1,39,1,56.162986,10.20006,15:53.8
7502671,39304658,Entire home/apt,,24,2,,4,1,75,2,56.153777,10.206103,15:18.7
6829488,11201233,Entire home/apt,,2,16,4.5,4,1,59,2,56.121733,10.155418,15:16.3
13936869,77946591,Entire home/apt,,24,0,,6,3,136,2,56.163586,10.198081,15:00.3
13682350,79663940,Entire home/apt,,24,1,,2,1,61,,56.156953,10.183533,14:57.5
11531203,60816820,Entire home/apt,,24,39,5,4,2,95,1,56.152427,10.18654,14:52.9
13577077,39309820,Private room,,3,0,,2,1,45,1,56.175238,10.159555,14:45.7
10508879,12155965,Private room,,24,0,,2,1,68,1,56.15894,10.213086,14:42.0
5455986,28297043,Entire home/apt,,24,85,5,6,2,151,1,56.159409,10.207819,14:38.3
14834887,92801590,Entire home/apt,,24,2,,2,1,44,1,56.158874,10.196582,14:30.2
7464703,38058024,Entire home/apt,,24,13,4.5,2,1,64,2,56.145115,10.206242,14:25.1
14424447,88761945,Entire home/apt,,24,1,,2,1,53,1,56.164861,10.188168,14:11.9
5881690,14856877,Entire home/apt,,6,4,4.5,6,2,128,1,56.150614,10.164871,14:08.4
13233523,74305599,Entire home/apt,,24,6,5,3,1,83,1,56.162872,10.200817,14:02.8
14876489,58154427,Entire home/apt,,24,2,,2,1,40,1,56.164565,10.209852,13:57.5
3130430,15897181,Entire home/apt,,1,5,5,6,3,106,2,56.119435,10.165453,13:53.8
7055852,37007293,Entire home/apt,,24,4,5,2,1,83,1,56.147317,10.198741,13:49.1
12800078,69737611,Entire home/apt,,3,4,5,6,4,61,1,56.162197,10.145104,13:41.2
4528118,7235516,Entire home/apt,,6,8,4.5,4,2,64,2,56.148951,10.162641,13:30.2
14060991,84399050,Entire home/apt,,2,0,,6,3,115,2,56.124611,10.185885,13:26.1
11525342,60767517,Private room,,24,28,5,2,1,47,3,56.155812,10.193514,13:19.2
14393054,88433503,Entire home/apt,,5,6,5,2,1,45,2,56.191416,10.220246,13:16.3
7301195,38243975,Private room,,24,1,,2,1,42,1,56.17172,10.216736,13:12.1
1192719,6519122,Entire home/apt,,3,16,5,3,1,61,2,56.161876,10.16027,13:08.4
15373567,56474345,Entire home/apt,,2,0,,2,2,44,10,56.145758,10.183853,13:03.8
6640260,34754389,Entire home/apt,,24,3,4.5,3,1,61,3,56.14812,10.205118,13:00.6
7853770,41386072,Entire home/apt,,2,0,,4,1,83,2,56.146263,10.18598,12:55.8
15559843,100186968,Entire home/apt,,3,0,,6,4,68,2,56.168868,10.165323,12:51.5
14295291,87293030,Entire home/apt,,24,1,,3,1,67,2,56.157134,10.210694,12:44.2
7470822,38670225,Private room,,3,2,,2,1,33,1,56.178108,10.166406,12:36.7
6329172,32944196,Private room,,24,0,,3,1,26,2,56.156236,10.185091,12:33.9
8031820,42408090,Entire home/apt,,18,0,,2,1,53,2,56.20992,10.068936,12:30.8
13406599,76330491,Private room,,6,2,,2,1,45,1,56.15378,10.1814,12:18.6
10323710,47456238,Private room,,24,3,4,2,1,30,2,56.159399,10.202191,12:15.7
13644236,3570382,Entire home/apt,,24,4,4.5,3,2,53,3,56.163557,10.202491,12:11.5
12179626,50933433,Entire home/apt,,24,2,,4,1,106,3,56.161594,10.207779,12:03.7
13506671,77500567,Private room,,24,5,4.5,2,1,45,1,56.144776,10.188385,12:01.0
13500519,77364871,Private room,,24,4,5,2,1,61,1,56.15238,10.187432,11:53.4
6383847,33276556,Entire home/apt,,24,1,,2,2,61,6,56.153905,10.187416,11:49.8
679638,3459188,Entire home/apt,,4,13,4.5,4,2,75,1,56.176346,10.201707,11:45.9
7393950,38740112,Entire home/apt,,4,1,,4,2,61,1,56.190156,10.185107,11:33.1
14352231,84356229,Entire home/apt,,1,3,5,2,1,71,2,56.141445,10.191332,11:30.6
6907846,14682734,Entire home/apt,,24,5,4,3,1,76,1,56.16196,10.203407,11:26.4
7217756,3973767,Entire home/apt,,24,12,4.5,8,3,218,,56.154881,10.20272,11:22.1
15433627,98183177,Entire home/apt,,24,1,,4,2,65,1,56.141926,10.200774,11:18.1
14165774,85695028,Entire home/apt,,24,0,,3,2,62,2,56.146659,10.207796,11:12.7
7704945,40474724,Entire home/apt,,1,1,,2,0,39,1,56.112717,10.208881,11:08.4
6953699,36363951,Entire home/apt,,6,7,4.5,2,2,53,2,56.157212,10.164607,11:04.1
11060627,33345202,Entire home/apt,,1,1,,3,1,75,1,56.141763,10.191782,10:54.3
13445809,56671681,Entire home/apt,,2,8,5,6,2,79,1,56.140378,10.177838,10:50.3
12647304,67719691,Private room,,24,3,5,2,1,38,1,56.169716,10.21121,10:45.9
6727547,33668991,Entire home/apt,,24,0,,6,3,113,1,56.155068,10.204948,10:42.3
3475256,17505162,Entire home/apt,,24,11,4.5,4,1,91,1,56.166575,10.227801,10:38.8
11632501,48266435,Entire home/apt,,24,2,,2,1,37,3,56.167906,10.219683,10:35.0
12563913,68110006,Entire home/apt,,6,2,,4,1,45,1,56.154453,10.182162,10:30.5
14201191,80313679,Entire home/apt,,24,6,5,2,1,61,2,56.157039,10.197032,10:26.7
7566424,30655819,Shared room,,1,1,,1,1,48,1,56.141997,10.2066,52:11.1
427996,1932615,Shared room,,2,0,,2,1,83,1,56.143421,10.186077,39:16.2
3315138,16734834,Shared room,,5,2,,2,1,76,1,56.200268,10.263053,13:52.7
7731827,13812645,Shared room,,11,5,5,1,1,23,1,56.184121,10.116656,54:26.0
12799204,29578114,Shared room,,11,1,,2,1,23,1,56.171913,10.136547,52:11.9
6778463,20693961,Shared room,,3,0,,5,1,10,1,56.173203,10.182304,24:44.4
9398947,48746007,Shared room,,24,0,,2,1,30,1,56.145004,10.188038,53:53.5
8819543,29014983,Shared room,,24,46,5,1,1,32,1,56.164447,10.189526,51:52.9
15529135,60266236,Shared room,,11,0,,2,1,31,1,56.185614,10.115516,56:20.1
12313490,36133977,Shared room,,24,2,,1,1,53,3,56.158547,10.20257,27:21.5
8395271,4159382,Shared room,,24,0,,1,1,68,1,56.162881,10.203689,23:14.2
15441566,2600000,Shared room,,24,1,,2,1,25,1,56.15375,10.205814,22:56.4
14778542,17790044,Shared room,,24,3,5,2,1,44,1,56.157669,10.212596,42:19.5
992006,5448017,Shared room,,6,26,4.5,2,1,30,1,56.15635,10.181416,34:17.7
7579412,39741117,Entire home/apt,,17,25,4.5,16,6,227,2,56.160728,9.973628,55:25.5
13887386,58840562,Entire home/apt,,9,2,,11,5,303,1,56.129727,10.099493,31:57.7
10376952,53415229,Entire home/apt,,2,11,4.5,4,2,59,2,56.121964,10.14353,37:16.2
4231099,4826381,Entire home/apt,,2,1,,7,3,136,2,56.138275,10.177061,17:45.0
3840780,253507,Entire home/apt,,1,7,5,2,1,68,1,56.119186,10.167042,17:34.5
8119414,42877058,Entire home/apt,,2,8,5,5,2,64,1,56.122619,10.174186,22:06.7
6473511,9417100,Entire home/apt,,2,1,,7,3,91,6,56.125806,10.180509,53:29.2
1229950,6709280,Entire home/apt,,24,0,,2,1,146,4,56.147029,10.198049,20:01.3
5553690,13538030,Entire home/apt,,24,2,,2,2,61,2,56.147063,10.197802,08:49.7
1229943,6709280,Entire home/apt,,24,0,,5,3,213,4,56.146958,10.197887,54:10.5
11036505,23535351,Entire home/apt,,24,2,,5,3,136,4,56.147778,10.194355,19:34.3
12107859,64927006,Entire home/apt,,24,4,4.5,4,1,48,1,56.147432,10.192535,48:36.2
14811525,4814454,Entire home/apt,,24,0,,3,2,83,2,56.147129,10.194481,43:02.0
7187213,8699789,Entire home/apt,,24,0,,2,1,91,1,56.146791,10.194647,12:59.5
4745335,24123871,Entire home/apt,,24,6,5,4,1,79,1,56.146685,10.194343,59:49.0
6125202,31542511,Entire home/apt,,24,6,4.5,4,2,67,2,56.14665,10.190809,20:53.6
2545262,13031500,Entire home/apt,,24,30,5,4,1,75,2,56.146499,10.192972,34:50.2
6896506,36137084,Entire home/apt,,24,4,5,2,1,76,15,56.146532,10.19096,57:39.3
8714026,42906521,Entire home/apt,,24,0,,3,2,75,1,56.145642,10.188697,47:59.9
13538856,77876019,Entire home/apt,,24,2,,2,1,50,1,56.145579,10.188997,22:17.5
11562476,61071917,Entire home/apt,,24,1,,6,3,181,1,56.145348,10.189978,28:10.2
15488778,99459437,Entire home/apt,,2,0,,5,1,63,1,56.144785,10.184796,34:04.8
13366549,8788727,Entire home/apt,,24,3,4.5,4,2,68,1,56.147466,10.200384,20:27.0
10653261,1663758,Entire home/apt,,24,4,5,7,3,181,1,56.146761,10.202515,17:30.5
10648150,46398584,Entire home/apt,,24,0,,5,2,103,1,56.145996,10.190874,43:48.3
1799105,9253629,Entire home/apt,,24,3,5,2,1,61,2,56.145863,10.190591,03:37.5
4003918,20722969,Entire home/apt,,2,11,5,2,1,61,1,56.144363,10.185928,46:16.0
8383274,28459278,Entire home/apt,,24,3,4.5,3,1,60,2,56.146005,10.192641,16:53.7
14527741,23978645,Entire home/apt,,24,8,5,2,1,68,1,56.146614,10.197912,44:47.0
4316892,13180104,Entire home/apt,,2,4,5,3,1,61,1,56.142259,10.182869,01:36.5
10247667,51343116,Entire home/apt,,24,8,5,4,2,99,1,56.145875,10.194172,48:52.3
10646202,15433142,Entire home/apt,,24,0,,2,1,49,1,56.145578,10.194384,38:41.6
12728364,43697904,Entire home/apt,,2,4,4.5,2,1,40,2,56.142164,10.183967,16:28.2
14418193,12819386,Entire home/apt,,24,4,4.5,2,1,67,2,56.145417,10.193486,41:39.8
8378982,19104463,Entire home/apt,,24,18,4.5,5,1,55,1,56.145334,10.193368,42:15.3
6081122,31565308,Entire home/apt,,24,7,4.5,2,1,78,1,56.145605,10.195215,15:17.3
3390094,7804711,Entire home/apt,,24,43,5,2,1,75,1,56.145893,10.19948,18:05.0
8966310,26904993,Entire home/apt,,24,1,,4,1,45,1,56.145619,10.196315,07:46.0
4338469,22524494,Entire home/apt,,24,8,5,3,1,115,1,56.145418,10.195177,25:40.6
5249938,27170663,Entire home/apt,,24,2,,3,1,45,1,56.14476,10.191848,24:01.9
6637297,34739962,Entire home/apt,,2,7,4.5,5,2,118,1,56.143817,10.188835,29:03.5
11335518,19083516,Entire home/apt,,24,2,,3,1,98,2,56.144571,10.193314,13:16.3
2726635,12943759,Entire home/apt,,24,27,5,4,1,50,3,56.143916,10.191608,24:58.5
8442513,14168479,Entire home/apt,,24,8,5,5,3,173,2,56.144064,10.194191,50:02.3
10081455,23860937,Entire home/apt,,2,2,,6,3,210,1,56.127041,10.184106,04:38.8
3078101,15430615,Entire home/apt,,24,0,,3,1,68,2,56.14401,10.196734,30:09.4
4273056,22185096,Entire home/apt,,24,18,4.5,3,2,68,1,56.143161,10.192418,46:20.9
1182701,6469808,Entire home/apt,,24,5,4.5,4,1,132,2,56.14249,10.192264,27:31.5
3789791,19452496,Entire home/apt,,24,0,,4,1,74,1,56.141367,10.195574,32:27.8
6612231,22688959,Entire home/apt,,2,0,,3,1,52,1,56.139351,10.190073,44:26.8
6954413,32286236,Entire home/apt,,2,1,,6,4,166,5,56.139057,10.190042,31:43.8
1763032,1891978,Entire home/apt,,24,0,,2,1,53,2,56.143935,10.189394,23:11.3
5232880,27082208,Entire home/apt,,24,0,,4,1,61,1,56.145342,10.19626,39:44.6
10322945,28443315,Entire home/apt,,24,6,5,6,3,136,2,56.145667,10.19802,44:47.4
3878795,5916817,Entire home/apt,,24,33,4.5,5,1,83,1,56.143502,10.19102,34:47.9
6315131,32854956,Entire home/apt,,2,1,,2,1,58,1,56.139322,10.1899,16:42.4
1157766,6344273,Entire home/apt,,2,11,5,4,1,57,2,56.139954,10.185611,35:58.5
15066628,18097429,Entire home/apt,,24,0,,2,1,75,2,56.145295,10.187664,29:18.0
13133846,56487871,Entire home/apt,,1,3,4.5,2,2,60,1,56.141765,10.191592,19:59.1
6810720,22377173,Entire home/apt,,1,2,,7,4,166,1,56.121292,10.194918,27:47.6
8727897,30320002,Entire home/apt,,2,3,5,2,1,54,1,56.146172,10.185993,03:56.5
4725983,24364794,Entire home/apt,,24,5,5,4,1,75,1,56.147295,10.191579,53:10.0
14004481,73956322,Entire home/apt,,24,5,5,6,4,97,1,56.144487,10.191566,39:01.3
9783684,50433094,Entire home/apt,,24,0,,4,1,67,1,56.142798,10.202851,28:49.2
14002444,83672358,Entire home/apt,,2,0,,2,1,36,1,56.140464,10.18511,57:31.0
6246682,32434221,Entire home/apt,,24,0,,6,3,129,3,56.144985,10.200533,17:19.5
9304137,12610322,Entire home/apt,,2,2,,3,1,38,2,56.144251,10.18836,00:10.1
5995315,31128304,Entire home/apt,,24,3,5,2,1,89,2,56.144305,10.200422,33:05.0
11645929,61649938,Entire home/apt,,2,17,4.5,2,1,61,1,56.126336,10.185931,38:42.9
9147742,47628582,Entire home/apt,,2,2,,4,1,53,2,56.145495,10.183135,29:54.8
7130168,37345357,Entire home/apt,,24,0,,4,1,75,1,56.147703,10.191495,30:27.5
11814788,62927500,Entire home/apt,,2,0,,4,1,74,3,56.142842,10.190349,39:17.4
6312633,29723871,Entire home/apt,,24,12,5,3,1,61,1,56.146253,10.190502,31:15.5
935701,4962194,Entire home/apt,,24,8,4,8,3,225,5,56.141971,10.193993,06:29.0
9482144,33990695,Entire home/apt,,2,3,5,3,1,61,2,56.143869,10.185821,48:15.4
10984706,56992491,Entire home/apt,,24,0,,2,2,36,1,56.145615,10.19396,37:19.1
13661595,26728821,Entire home/apt,,24,2,,4,2,61,2,56.146777,10.19159,06:18.3
15640440,18916843,Entire home/apt,,24,0,,5,2,91,2,56.143762,10.190295,04:55.1
8466310,33591000,Entire home/apt,,24,1,,5,3,80,1,56.144449,10.193067,52:08.7
14227877,86479358,Entire home/apt,,2,0,,4,1,56,1,56.142178,10.183077,28:51.6
5881340,30542017,Entire home/apt,,24,0,,3,1,49,3,56.145227,10.188706,47:06.4
6319513,32884812,Entire home/apt,,2,34,4.5,2,1,45,1,56.145241,10.183622,08:46.7
13217590,69793150,Entire home/apt,,2,0,,2,1,45,6,56.146199,10.186273,37:54.5
7092065,21932820,Entire home/apt,,24,0,,2,2,75,5,56.145505,10.190606,21:56.9
13591860,33830632,Entire home/apt,,24,0,,4,2,65,3,56.142523,10.191872,44:49.6
7712769,40311735,Entire home/apt,,2,1,,2,1,48,1,56.143483,10.185018,30:36.7
7306195,38273112,Entire home/apt,,24,1,,2,1,105,1,56.144043,10.190118,36:54.2
6933627,30765104,Entire home/apt,,24,0,,2,1,55,1,56.146271,10.186729,15:24.8
7660166,30198033,Entire home/apt,,2,2,,2,1,53,2,56.139041,10.184752,19:38.5
6718880,2369310,Entire home/apt,,24,0,,3,1,166,1,56.145214,10.190593,08:00.4
15125364,95872914,Entire home/apt,,2,0,,2,1,75,2,56.143272,10.182387,10:23.6
1175904,6435432,Entire home/apt,,24,48,4.5,4,2,104,2,56.144215,10.193651,13:57.4
6934583,31424143,Entire home/apt,,1,1,,3,2,61,2,56.140618,10.190953,30:14.5
13880469,82018526,Entire home/apt,,2,0,,3,1,61,4,56.144322,10.186975,33:05.3
13835812,72122451,Private room,,4,7,4.5,2,1,23,2,56.172198,10.19831,36:25.4
9200133,7051501,Entire home/apt,,24,4,4.5,4,2,102,2,56.165442,10.193135,36:23.1
9298440,48272619,Private room,,24,0,,2,1,75,1,56.165304,10.19711,36:10.4
10385503,4544488,Entire home/apt,,24,0,,4,3,90,3,56.143251,10.192164,32:56.3
11038332,57282046,Entire home/apt,,2,0,,2,1,75,2,56.144482,10.187667,38:21.9
3501613,17630806,Entire home/apt,,2,1,,6,3,113,4,56.132415,10.186929,47:37.4
11193967,58284032,Entire home/apt,,24,0,,3,1,45,1,56.143847,10.189802,24:35.8
13716861,76530260,Entire home/apt,,24,0,,3,2,113,2,56.140832,10.196523,40:57.9
9862404,45193764,Entire home/apt,,24,0,,4,1,60,2,56.143091,10.192284,49:45.0
2948800,15053344,Entire home/apt,,2,0,,2,1,56,1,56.141259,10.183104,38:18.5
